,img,class,cls_conf,obj_conf,xmin,xmax,ymin,ymax,iou,label
616,390b3133d417e8660afd01c18abd1a19#201102271650_s10_4_frame49.txt,7,0.686784,0.750592,117,251,174,273,0.8899719391522669,7.0
617,390b3133d417e8660afd01c18abd1a19#201102271650_s10_4_frame49.txt,7,0.787968,0.799768,300,424,208,280,0.9173126614987078,7.0
618,390b3133d417e8660afd01c18abd1a19#201102271650_s10_9_frame1.txt,8,0.580224,0.590693,432,493,210,269,0.8653141041310192,8.0
619,390b3133d417e8660afd01c18abd1a19#201102271650_s10_9_frame1.txt,3,0.670092,0.683328,220,281,162,219,0.8108903605592346,-4.0
620,390b3133d417e8660afd01c18abd1a19#201102271650_s10_9_frame1.txt,7,0.703761,0.744581,275,341,203,306,1.0246775098149186,8.0
621,390b3133d417e8660afd01c18abd1a19#201102271650_s10_9_frame1.txt,3,0.714199,0.717639,538,618,217,290,0.9148665819567978,3.0
622,390b3133d417e8660afd01c18abd1a19#201102271650_s10_9_frame2.txt,5,0.531886,0.685344,425,489,212,268,40.44117647058794,7.0
623,390b3133d417e8660afd01c18abd1a19#201102271650_s10_9_frame2.txt,8,0.624501,0.644899,427,489,208,268,0.8806544754571701,8.0
624,390b3133d417e8660afd01c18abd1a19#201102271650_s10_9_frame2.txt,3,0.654663,0.664695,220,284,165,227,0.8550724637681157,-4.0
625,390b3133d417e8660afd01c18abd1a19#201102271650_s10_9_frame2.txt,7,0.724838,0.737222,283,346,201,299,0.9458128078817732,8.0
626,390b3133d417e8660afd01c18abd1a19#201102271650_s10_9_frame2.txt,3,0.756864,0.758955,548,629,229,299,232.99999999999292,7.0
627,390b3133d417e8660afd01c18abd1a19#201102271650_s10_9_frame3.txt,8,0.494215,0.573288,429,487,199,253,10.283582089552224,-4.0
628,390b3133d417e8660afd01c18abd1a19#201102271650_s10_9_frame3.txt,3,0.535056,0.544306,315,371,178,281,2.052557813594954,3.0
629,390b3133d417e8660afd01c18abd1a19#201102271650_s10_9_frame3.txt,8,0.605241,0.633034,223,283,184,239,4.1999999999999975,8.0
630,390b3133d417e8660afd01c18abd1a19#201102271650_s10_9_frame3.txt,3,0.701879,0.703139,576,634,254,318,0.798279569892473,3.0
631,390b3133d417e8660afd01c18abd1a19#201102271650_s10_9_frame4.txt,3,0.343279,0.369606,334,391,156,254,9.247787610619458,3.0
632,390b3133d417e8660afd01c18abd1a19#201102271650_s10_9_frame4.txt,7,0.583624,0.589191,269,316,215,272,13.01347708894875,3.0
633,390b3133d417e8660afd01c18abd1a19#201102271650_s10_9_frame4.txt,8,0.69123,0.711401,419,495,193,250,2.658243080625751,-4.0
634,39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame116.txt,8,0.31989,0.48772,325,403,260,314,3.931159420289852,-5.0
635,39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame116.txt,3,0.607269,0.609856,338,386,128,167,6.494117647058814,8.0
636,39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame116.txt,3,0.687222,0.711643,327,409,258,315,2.405997693194924,-5.0
637,39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame117.txt,8,0.645193,0.657935,326,390,257,310,4.147609147609143,3.0
638,39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame117.txt,3,0.762467,0.763737,571,629,309,360,0.8555347091932456,3.0
639,39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame118.txt,3,0.426434,0.779415,316,384,252,306,3.4228187919463062,3.0
640,39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame118.txt,3,0.645251,0.648554,563,617,311,361,0.7621621621621619,3.0
641,39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame118.txt,8,0.761295,0.765658,317,384,253,308,3.5364806866952763,3.0
642,39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame120.txt,3,0.339642,0.343735,527,577,293,341,0.8089887640449436,3.0
643,39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame120.txt,8,0.34425,0.432578,327,370,255,302,2.6183266932270897,3.0
644,39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame120.txt,3,0.751737,0.753812,266,319,219,263,7.049180327868838,-5.0
645,39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame120.txt,3,0.769366,0.770796,305,356,104,150,2.9727272727272704,8.0
646,39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame121.txt,8,0.553336,0.570608,326,371,255,303,2.6335403726708058,3.0
647,39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame121.txt,3,0.782346,0.783629,303,358,104,150,3.2720450281425864,8.0
648,39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame121.txt,3,0.799636,0.800312,261,312,213,258,2.133333333333332,-5.0
649,39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame122.txt,8,0.323951,0.341846,321,364,258,308,6.331240188383036,3.0
650,39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame122.txt,3,0.752103,0.753588,306,360,106,152,9.636363636363612,8.0
651,39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame28.txt,3,0.509032,0.512322,494,547,97,136,0.7552870090634438,3.0
652,39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame29.txt,3,0.635489,0.638882,506,559,95,132,0.8754464285714282,3.0
653,39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame37.txt,8,0.400936,0.404451,577,631,434,475,1.1218130311614727,3.0
654,39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame37.txt,3,0.531463,0.533646,550,590,163,217,0.85929648241206,3.0
655,39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame38.txt,3,0.67048,0.67193,546,594,173,228,0.8088235294117644,3.0
656,39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame39.txt,3,0.431444,0.436387,540,589,181,233,17.938461538461468,-5.0
657,39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame39.txt,3,0.641024,0.643538,554,630,0,66,0.951056729699666,3.0
658,39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame40.txt,3,0.34194,0.342925,546,595,189,237,17.92682926829261,-5.0
659,39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame40.txt,3,0.759881,0.763141,555,633,6,75,1.2264593722499264,3.0
660,39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame41.txt,3,0.28994,0.292172,556,601,200,244,1.0595611285266455,3.0
661,39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame41.txt,3,0.52593,0.538873,570,635,14,95,0.8661654135338345,3.0
662,39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame42.txt,8,0.27377,0.287093,312,396,267,315,0.36842105263157887,3.0
663,39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame42.txt,3,0.519149,0.522174,587,637,38,117,0.9634146341463412,3.0
664,39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame43.txt,3,0.319776,0.321876,379,431,0,42,1.4675834970530444,-5.0
665,39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame43.txt,3,0.49421,0.497345,594,639,54,126,0.741573033707865,3.0
666,39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame43.txt,8,0.531683,0.539037,316,396,268,314,0.3082437275985662,3.0
668,39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame45.txt,3,0.31054,0.403432,378,431,0,45,1.0305206463195686,-5.0
669,39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame45.txt,4,0.328847,0.502925,311,401,267,312,6.17977528089887,3.0
670,39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame45.txt,8,0.375063,0.542232,314,400,265,313,4.233009708737861,3.0
671,39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame46.txt,3,0.437902,0.438384,589,636,227,269,2.9288537549407074,-5.0
672,39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame46.txt,8,0.449928,0.56576,313,404,265,314,6.556390977443602,3.0
673,39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame46.txt,3,0.550854,0.55174,376,433,1,44,3.463225806451608,-5.0
674,39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame54.txt,7,0.630678,0.634868,68,124,149,180,0.7777777777777775,7.0
675,39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame55.txt,7,0.657642,0.660023,67,121,151,182,0.8017241379310341,7.0
676,39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame56.txt,3,0.276939,0.278271,552,597,177,221,0.6601756395570826,-5.0
680,39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_3_frame58.txt,3,0.733831,0.734787,413,463,50,100,0.8895612708018151,3.0
681,39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_4_frame106.txt,1,0.738608,0.765933,95,197,77,168,0.85906793935991,3.0
682,39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_4_frame107.txt,3,0.47676,0.794995,84,188,68,155,0.9318181818181817,-5.0
683,39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_4_frame107.txt,1,0.746545,0.788357,82,186,67,155,0.9606099110546378,-5.0
684,39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_4_frame108.txt,1,0.79742,0.818586,62,156,48,129,16.489999999999974,-5.0
685,39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_4_frame109.txt,1,0.820998,0.828276,57,135,45,120,0.9141882008776205,3.0
686,39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_4_frame111.txt,1,0.771403,0.778457,70,158,54,144,1.7532597793380136,-5.0
687,39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_4_frame112.txt,1,0.621572,0.731905,172,244,128,194,0.8620689655172412,3.0
688,39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_4_frame112.txt,8,0.724689,0.7412,61,159,122,197,0.39078156312625245,-5.0
690,39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_4_frame113.txt,3,0.496576,0.516402,248,312,183,239,0.8313725490196077,3.0
691,39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_4_frame114.txt,3,0.580363,0.585949,370,446,255,303,0.842003853564547,3.0
693,39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_4_frame124.txt,7,0.421851,0.424857,256,300,242,277,0.8657718120805364,7.0
694,39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_4_frame125.txt,3,0.250978,0.253393,335,401,102,159,1.385597082953509,7.0
695,39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_4_frame125.txt,7,0.326758,0.32735,245,300,234,275,0.6527716186252769,7.0
696,39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_4_frame127.txt,5,0.614186,0.632146,221,292,245,292,2.4321493624772303,-5.0
697,39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_4_frame128.txt,5,0.495057,0.506373,227,291,248,293,4.948051948051944,-5.0
698,39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_4_frame129.txt,5,0.415017,0.455169,240,292,248,293,1.3175053153791634,-5.0
699,39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_4_frame131.txt,3,0.330062,0.331893,529,601,193,265,0.893905191873589,-5.0
701,39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_4_frame133.txt,5,0.612883,0.619849,247,311,258,297,1.6143344709897602,-5.0
702,39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_4_frame134.txt,5,0.648976,0.65067,240,309,254,296,0.674292594822396,5.0
703,39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_4_frame135.txt,5,0.552216,0.56376,234,310,255,296,0.7426636568848757,-5.0
705,39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_4_frame137.txt,5,0.603969,0.61526,225,300,253,295,7.269230769230759,-5.0
707,39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_4_frame165.txt,5,0.714798,0.718134,455,511,190,230,0.8622366288492703,5.0
709,39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_4_frame166.txt,5,0.597261,0.606305,467,515,187,223,0.9098901098901094,5.0
710,39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_4_frame167.txt,5,0.5556,0.564512,473,519,185,219,10.848214285714262,-5.0
711,39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_4_frame167.txt,3,0.583684,0.584295,430,479,150,186,0.6577319587628863,3.0
712,39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_4_frame225.txt,8,0.756823,0.759515,182,266,215,286,2.183765501691093,-5.0
715,39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_4_frame226.txt,8,0.754259,0.768606,184,272,197,276,1.2122619600557358,-5.0
716,39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_4_frame227.txt,3,0.710295,0.715228,389,443,111,171,0.707581227436823,3.0
717,39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_4_frame227.txt,8,0.714581,0.717807,181,271,191,263,14.010600706713756,3.0
718,39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_4_frame228.txt,8,0.259171,0.389374,124,169,99,149,0.8621553884711776,3.0
719,39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_4_frame228.txt,3,0.3618,0.432024,140,193,150,195,0.943980929678188,-5.0
720,39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_4_frame228.txt,3,0.37739,0.476318,124,169,99,152,0.8161328588374849,3.0
721,39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_4_frame228.txt,3,0.627683,0.631145,416,477,96,159,0.8204091942409698,3.0
722,39390008c7d6c34e82780f7a7b5a6457#201103310620_s8_4_frame228.txt,8,0.731576,0.745841,210,286,180,258,1.1367781155015195,-5.0
723,7cadb2ec9cb2e59616e76fe98e85b43c#201105051700_0_frame12.txt,2,0.545506,0.55026,404,486,181,250,0.787348206721265,-3.0
724,7cadb2ec9cb2e59616e76fe98e85b43c#201105051700_0_frame13.txt,0,0.265038,0.269138,405,487,166,253,0.7248939179632248,-3.0
725,7cadb2ec9cb2e59616e76fe98e85b43c#201105051700_0_frame13.txt,2,0.27544,0.347881,404,488,169,254,0.7553956834532373,-3.0
726,7cadb2ec9cb2e59616e76fe98e85b43c#201105051700_0_frame14.txt,0,0.47938,0.768592,416,505,157,241,0.6789290133873325,-3.0
727,7cadb2ec9cb2e59616e76fe98e85b43c#201105051700_0_frame14.txt,8,0.684408,0.694035,416,505,155,242,0.6746775438209678,-3.0
728,7cadb2ec9cb2e59616e76fe98e85b43c#201105051700_0_frame17.txt,2,0.302359,0.314264,502,563,122,191,0.7908484270734031,-3.0
729,7cadb2ec9cb2e59616e76fe98e85b43c#201105051700_0_frame18.txt,2,0.287013,0.288548,502,563,107,179,0.6123552123552123,-3.0
730,7cadb2ec9cb2e59616e76fe98e85b43c#201105051700_0_frame20.txt,2,0.360797,0.379879,473,577,104,182,0.8131962296486717,-3.0
731,7cadb2ec9cb2e59616e76fe98e85b43c#201105051700_0_frame22.txt,2,0.337145,0.342634,454,560,110,202,0.6260434056761268,-3.0
732,7cadb2ec9cb2e59616e76fe98e85b43c#201105051700_0_frame24.txt,2,0.494035,0.539698,397,524,113,195,0.7810593332743831,-3.0
733,7cadb2ec9cb2e59616e76fe98e85b43c#201105051700_0_frame3.txt,2,0.347715,0.359868,528,637,61,170,0.8952849528495284,-3.0
734,7cadb2ec9cb2e59616e76fe98e85b43c#201105051700_0_frame5.txt,2,0.337807,0.437377,463,569,133,224,0.49963208241353935,-3.0
735,7cadb2ec9cb2e59616e76fe98e85b43c#201105051700_0_frame6.txt,2,0.263583,0.269442,451,530,164,259,0.5185876174682145,-3.0
736,7cadb2ec9cb2e59616e76fe98e85b43c#201105051700_0_frame7.txt,8,0.41807,0.436867,443,522,176,260,0.5158582089552238,-3.0
737,7cadb2ec9cb2e59616e76fe98e85b43c#201105051700_0_frame7.txt,2,0.723496,0.742161,443,521,173,261,0.5335820895522387,-3.0
738,7cadb2ec9cb2e59616e76fe98e85b43c#201105051700_0_frame8.txt,2,0.796446,0.80121,435,509,180,258,0.5746714456391875,-3.0
739,8c1a070baba446762959a70682158553#201206061330_s1_8_frame206.txt,3,0.416832,0.419399,232,349,108,248,0.48469020172910665,-4.0
740,8c1a070baba446762959a70682158553#201206061330_s1_8_frame207.txt,3,0.595794,0.598137,233,359,110,257,0.518004236290892,-4.0
741,8c1a070baba446762959a70682158553#201206061330_s1_8_frame218.txt,3,0.465052,0.479354,376,586,185,343,0.6286672254819782,-4.0
744,8c1a070baba446762959a70682158553#201206061330_s1_8_frame224.txt,3,0.321081,0.34218,461,635,224,337,0.8599392952975851,-4.0
745,8c1a070baba446762959a70682158553#201206061330_s1_8_frame225.txt,4,0.35734,0.391566,488,638,245,328,0.6529180397576273,-4.0
746,8c1a070baba446762959a70682158553#201206061330_s1_8_frame226.txt,7,0.311005,0.33368,503,634,246,330,0.6782740348221044,-4.0
747,8c1a070baba446762959a70682158553#201206061330_s1_8_frame264.txt,3,0.384222,0.387115,402,566,303,390,0.892398614224577,-4.0
748,8c1a070baba446762959a70682158553#201206061330_s1_8_frame266.txt,3,0.330637,0.331978,374,507,305,396,0.7972699696663296,-4.0
749,8c1a070baba446762959a70682158553#201206061330_s1_8_frame271.txt,3,0.466009,0.468102,324,476,306,387,0.8979057591623035,-4.0
750,8c1a070baba446762959a70682158553#201206061330_s1_8_frame291.txt,3,0.448471,0.449168,58,146,189,300,0.8920581655480982,0.0
751,8c1a070baba446762959a70682158553#201206061330_s1_8_frame292.txt,0,0.3224,0.336912,66,142,184,298,0.7072653061224489,0.0
754,8c1a070baba446762959a70682158553#201206061330_s1_8_frame325.txt,3,0.326918,0.328175,561,627,45,102,0.8014946286781875,3.0
755,8c1a070baba446762959a70682158553#201206061330_s1_8_frame326.txt,3,0.746658,0.747919,550,624,42,93,0.8126614987080102,3.0
761,8c1a070baba446762959a70682158553#201206061330_s1_8_frame375.txt,3,0.501485,0.503735,479,543,290,341,0.9158249158249155,-4.0
762,8c1a070baba446762959a70682158553#201206061330_s1_8_frame376.txt,3,0.501427,0.503431,484,548,287,341,0.8537100607340901,-4.0
763,8c1a070baba446762959a70682158553#201206061330_s1_8_frame379.txt,3,0.389312,0.390288,512,572,284,344,0.7715133531157268,-4.0
764,8c1a070baba446762959a70682158553#201206061330_s1_8_frame382.txt,3,0.485591,0.488233,535,605,279,339,0.9135659810492256,-4.0
765,8c1a070baba446762959a70682158553#201206061330_s1_8_frame383.txt,3,0.729198,0.732783,539,610,276,338,0.9547288211564319,-4.0
766,8c1a070baba446762959a70682158553#201206061330_s1_8_frame384.txt,3,0.71829,0.719648,538,619,277,337,0.9411764705882352,-4.0
767,8c1a070baba446762959a70682158553#201206061330_s1_8_frame385.txt,3,0.263179,0.265885,548,632,276,339,0.9253731343283581,-4.0
768,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame0.txt,3,0.585266,0.587607,383,469,146,226,0.7962962962962962,-4.0
770,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame100.txt,3,0.613147,0.615572,279,341,249,296,2.93548387096774,3.0
771,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame100.txt,3,0.67728,0.678929,367,417,5,53,5.278225806451608,3.0
772,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame100.txt,3,0.68259,0.686385,543,637,204,264,3.762575452716296,3.0
773,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame100.txt,3,0.784853,0.786893,264,317,173,236,43.77941176470567,-4.0
774,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame101.txt,3,0.418124,0.590934,555,637,194,253,0.7723066754791803,-4.0
775,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame101.txt,7,0.496887,0.564275,273,328,185,242,6.791268758526593,3.0
776,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame101.txt,3,0.614412,0.619148,298,347,252,296,3.8783505154639135,3.0
777,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame101.txt,3,0.663608,0.664572,369,419,9,57,6.632352941176462,3.0
778,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame101.txt,3,0.73871,0.740044,273,328,183,246,4.3037752414398565,3.0
779,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame102.txt,7,0.323674,0.386823,291,341,203,267,2.142857142857142,3.0
780,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame102.txt,3,0.488204,0.488726,365,416,17,59,2.888888888888887,3.0
781,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame102.txt,3,0.721367,0.724304,290,342,201,270,1.7519061583577709,-4.0
782,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame102.txt,8,0.753457,0.76132,164,268,252,348,0.6522435897435896,8.0
783,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame102.txt,3,0.760686,0.761957,561,636,170,229,3.7214700193423575,3.0
784,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame103.txt,8,0.320187,0.324423,184,268,255,357,44.3055555555554,-4.0
785,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame103.txt,7,0.361509,0.370361,190,235,169,202,0.7190947666195189,8.0
786,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame103.txt,3,0.383071,0.383723,366,411,14,56,523.2499999999346,3.0
787,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame103.txt,3,0.532349,0.538806,305,355,226,284,0.8166533226581262,3.0
788,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame103.txt,3,0.811055,0.812299,558,638,156,210,0.9642857142857141,-4.0
789,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame104.txt,8,0.288856,0.331271,311,358,234,288,6.393749999999994,-4.0
790,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame104.txt,3,0.454981,0.455657,364,409,16,56,0.9099999999999996,3.0
791,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame104.txt,3,0.669023,0.673781,564,638,146,198,0.8027444253859347,-4.0
792,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame2.txt,3,0.652969,0.660202,343,417,173,260,0.7451388888888887,-4.0
793,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame3.txt,1,0.252518,0.600833,315,391,191,285,0.833800186741363,-4.0
794,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame3.txt,8,0.613222,0.618642,164,257,215,284,0.7320279337258659,8.0
795,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame4.txt,3,0.471171,0.473671,500,540,254,326,9.719999999999988,8.0
796,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame47.txt,3,0.362369,0.522928,245,331,231,293,0.9346852778509348,1.0
797,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame47.txt,3,0.682308,0.68405,328,380,167,213,0.8874598070739547,3.0
798,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame47.txt,1,0.785056,0.792216,492,617,111,197,1.2481520591341075,3.0
799,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame48.txt,3,0.622334,0.624416,222,274,140,179,1.633004926108374,1.0
800,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame48.txt,1,0.66107,0.715495,484,600,109,205,2.5149572649572645,3.0
801,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame48.txt,3,0.745516,0.747706,330,390,165,209,0.824190350297422,3.0
802,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame48.txt,3,0.771845,0.773121,266,350,227,294,0.8560840024706607,-4.0
803,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame49.txt,3,0.486011,0.488632,202,251,126,162,1.4269911504424777,1.0
804,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame49.txt,1,0.654071,0.725571,475,589,116,207,3.963170536429142,3.0
805,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame49.txt,3,0.762775,0.76364,333,396,159,204,0.8955223880597012,3.0
806,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame49.txt,3,0.785033,0.787458,291,358,227,290,0.8621052631578946,-4.0
807,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame5.txt,1,0.308655,0.448366,287,349,246,302,0.9229133439659754,-4.0
808,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame5.txt,3,0.329045,0.348065,286,350,248,302,0.8915094339622639,-4.0
809,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame5.txt,3,0.431025,0.46315,498,539,261,332,10.831560283687924,-4.0
810,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame5.txt,7,0.448271,0.51215,499,541,261,333,9.669811320754702,-4.0
811,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame5.txt,8,0.604573,0.614187,161,256,203,275,1.4329701563240167,7.0
812,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame50.txt,3,0.446093,0.448303,189,237,116,152,2.40764331210191,-4.0
813,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame50.txt,1,0.693509,0.718114,474,575,120,218,2.4418604651162785,3.0
814,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame50.txt,3,0.706131,0.712929,303,366,226,296,3.0869565217391286,3.0
815,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame50.txt,3,0.777294,0.778131,337,403,155,200,0.8840037418147799,3.0
816,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame51.txt,3,0.530561,0.533181,477,547,146,242,0.8567057623661396,1.0
817,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame51.txt,3,0.576905,0.579582,170,219,95,136,3.8841594827586188,-4.0
818,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame51.txt,3,0.66024,0.665677,303,383,227,309,48.14117647058795,3.0
819,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame51.txt,3,0.788873,0.790147,340,408,152,197,0.8856088560885607,3.0
820,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame52.txt,3,0.383569,0.385815,350,399,151,197,0.939574468085106,3.0
821,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame52.txt,1,0.408378,0.513991,462,514,178,271,0.7865972674040337,1.0
822,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame52.txt,5,0.588591,0.597043,558,634,151,200,0.4482758620689654,-4.0
823,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame52.txt,3,0.750563,0.765255,301,399,230,320,0.8490566037735847,-4.0
824,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame53.txt,5,0.670593,0.680856,561,635,146,194,0.713762811127379,-4.0
